"id","userId","date","inTime","outTime","status","isLate","createdAt","inTime1","outTime1","inBranch1","outBranch1","inTime2","outTime2","inBranch2","outBranch2","inTime3","outTime3","inBranch3","outBranch3","inTime4","outTime4","inTime5","outTime5","info","info1","info2","info3","info4","info5"
"657","41","2026-05-21T18:30:00.000Z","2026-05-22T01:08:06.641Z","2026-05-22T15:26:30.912Z","OUT","false","2026-05-22T01:08:06.646Z","2026-05-22T01:08:06.641Z","2026-05-22T15:26:30.912Z","HNM, MOBILE","HNM, MOBILE","","","","","","","","","","","","","","","","","",""
"655","65","2026-05-21T18:30:00.000Z","2026-05-22T01:03:27.319Z","2026-05-22T15:30:19.749Z","OUT","false","2026-05-22T01:03:27.522Z","2026-05-22T01:03:27.319Z","2026-05-22T08:31:01.050Z","HNM","HNM","2026-05-22T09:23:42.268Z","2026-05-22T15:30:19.749Z","HNM","HNM","","","","","","","","","","","","","",""
"695","72","2026-05-21T18:30:00.000Z","2026-05-22T10:21:26.794Z","2026-05-22T14:33:59.200Z","OUT","false","2026-05-22T10:21:26.799Z","2026-05-22T10:21:26.794Z","2026-05-22T14:33:59.200Z","JNR, MOBILE","JNR, MOBILE","","","","","","","","","","","","","","","","","",""
"666","42","2026-05-21T18:30:00.000Z","2026-05-22T01:51:10.764Z","2026-05-22T15:06:21.089Z","OUT","false","2026-05-22T01:51:10.769Z","2026-05-22T01:51:10.764Z","2026-05-22T15:06:21.089Z","HNM","HNM","","","","","","","","","","","","","","","","","",""
"722","50","2026-05-22T18:30:00.000Z","2026-05-23T04:39:00.000Z","2026-05-23T12:00:00.000Z","OUT","true","2026-05-23T04:39:55.296Z","2026-05-23T04:39:00.000Z","2026-05-23T12:00:00.000Z","HNM","","","","","","","","","","","","","","","forgot to punch out so KK punched","","","",""
"682","74","2026-05-21T18:30:00.000Z","2026-05-22T07:53:59.786Z","2026-05-22T15:30:02.640Z","OUT","true","2026-05-22T07:53:59.900Z","2026-05-22T07:53:59.786Z","2026-05-22T15:30:02.640Z","JNR, MOBILE","JNR, MOBILE","","","","","","","","","","","","","","","","","",""
"692","60","2026-05-21T18:30:00.000Z","2026-05-22T10:04:55.868Z","2026-05-22T15:30:09.782Z","OUT","true","2026-05-22T10:04:55.876Z","2026-05-22T10:04:55.868Z","2026-05-22T15:30:09.782Z","HNM","HNM","","","","","","","","","","","","","","","","","",""
"667","57","2026-05-21T18:30:00.000Z","2026-05-22T01:52:39.854Z","2026-05-22T15:31:38.713Z","OUT","true","2026-05-22T01:52:39.861Z","2026-05-22T01:52:39.854Z","2026-05-22T04:02:43.839Z","HNM","HNM","2026-05-22T09:15:39.712Z","2026-05-22T15:31:38.713Z","HNM","HNM","","","","","","","","","","","","","",""
"658","40","2026-05-21T18:30:00.000Z","2026-05-22T01:31:23.134Z","2026-05-22T15:45:52.037Z","OUT","true","2026-05-22T01:31:23.141Z","2026-05-22T01:31:23.134Z","2026-05-22T02:56:28.924Z","HNM","HNM","2026-05-22T10:00:17.901Z","2026-05-22T15:45:52.037Z","HNM","HNM","","","","","","","","","","","","","",""
"735","45","2026-05-22T18:30:00.000Z","2026-05-23T05:30:18.222Z","2026-05-23T14:44:44.252Z","OUT","true","2026-05-23T05:30:18.230Z","2026-05-23T05:30:18.222Z","2026-05-23T14:44:44.252Z","JNR","JNR","","","","","","","","","","","","","","","","","",""
"713","67","2026-05-22T18:30:00.000Z","2026-05-23T03:07:05.084Z","2026-05-23T15:29:05.686Z","OUT","true","2026-05-23T03:07:05.095Z","2026-05-23T03:07:05.084Z","2026-05-23T06:51:06.783Z","HNM, MOBILE","HNM, MOBILE","2026-05-23T10:09:11.224Z","2026-05-23T15:29:05.686Z","HNM, MOBILE","HNM","","","","","","","","","","","","","",""
"715","75","2026-05-22T18:30:00.000Z","2026-05-23T03:18:53.102Z","","IN","false","2026-05-23T03:18:53.111Z","2026-05-23T03:18:53.102Z","","JNR, MOBILE","","","","","","","","","","","","","","","","","","",""
"753","58","2026-05-23T18:30:00.000Z","2026-05-24T03:40:59.446Z","2026-05-24T07:55:19.315Z","OUT","true","2026-05-24T03:40:59.453Z","2026-05-24T03:40:59.446Z","2026-05-24T07:55:19.315Z","JNR","JNR","","","","","","","","","","","","","","","","","",""
"701","63","2026-05-22T18:30:00.000Z","2026-05-23T01:31:04.903Z","2026-05-23T03:55:39.239Z","OUT","true","2026-05-23T01:31:04.910Z","2026-05-23T01:31:04.903Z","2026-05-23T03:55:39.239Z","HNM","HNM","","","","","","","","","","","","","","","","","",""
"716","80","2026-05-22T18:30:00.000Z","2026-05-23T03:56:53.660Z","","IN","true","2026-05-23T03:56:53.667Z","2026-05-23T03:56:53.660Z","","JNR, MOBILE","","","","","","","","","","","","","","","","","","",""
"719","59","2026-05-22T18:30:00.000Z","2026-05-23T04:04:44.921Z","2026-05-23T15:30:33.008Z","OUT","false","2026-05-23T04:04:44.926Z","2026-05-23T04:04:44.921Z","2026-05-23T15:30:33.008Z","HNM","HNM","","","","","","","","","","","","","","","","","",""
"684","43","2026-05-21T18:30:00.000Z","2026-05-22T04:00:00.000Z","2026-05-22T13:00:00.000Z","OUT","false","2026-05-22T08:39:58.832Z","2026-05-22T04:00:00.000Z","2026-05-22T13:00:00.000Z","JNR","JNR","","","","","","","","","","","","","","8:30 am St. Francis College","","","",""
"711","56","2026-05-22T18:30:00.000Z","2026-05-23T02:36:56.389Z","2026-05-23T15:30:37.085Z","OUT","true","2026-05-23T02:36:56.394Z","2026-05-23T02:36:56.389Z","2026-05-23T07:05:52.959Z","HNM","HNM","2026-05-23T08:30:53.586Z","2026-05-23T15:30:37.085Z","HNM","HNM","","","","","","","","","","","","","",""
"703","57","2026-05-22T18:30:00.000Z","2026-05-23T01:43:10.606Z","2026-05-23T15:30:46.744Z","OUT","true","2026-05-23T01:43:10.611Z","2026-05-23T01:43:10.606Z","2026-05-23T05:31:39.252Z","HNM","HNM","2026-05-23T10:03:29.865Z","2026-05-23T15:30:46.744Z","HNM","HNM","","","","","","","","","","","","","",""
"710","65","2026-05-22T18:30:00.000Z","2026-05-23T02:26:52.506Z","2026-05-23T15:31:04.884Z","OUT","false","2026-05-23T02:26:52.514Z","2026-05-23T02:26:52.506Z","2026-05-23T08:32:04.778Z","HNM","HNM","2026-05-23T09:28:12.134Z","2026-05-23T15:31:04.884Z","HNM","HNM","","","","","","","","","","","","","",""
"739","74","2026-05-22T18:30:00.000Z","2026-05-23T07:50:00.756Z","2026-05-23T15:34:08.772Z","OUT","true","2026-05-23T07:50:00.827Z","2026-05-23T07:50:00.756Z","2026-05-23T15:34:08.772Z","JNR, MOBILE","JNR","","","","","","","","","","","","","","","","","",""
"700","71","2026-05-22T18:30:00.000Z","2026-05-23T01:30:31.381Z","2026-05-23T08:39:51.418Z","OUT","true","2026-05-23T01:30:31.387Z","2026-05-23T01:30:31.381Z","2026-05-23T08:39:51.418Z","JNR","JNR","","","","","","","","","","","","","","","","","",""
"702","40","2026-05-22T18:30:00.000Z","2026-05-23T01:39:06.150Z","2026-05-23T09:00:16.323Z","OUT","true","2026-05-23T01:39:06.157Z","2026-05-23T01:39:06.150Z","2026-05-23T09:00:16.323Z","HNM","HNM","","","","","","","","","","","","","","","","","",""
"698","58","2026-05-22T18:30:00.000Z","2026-05-23T01:27:22.722Z","2026-05-23T15:48:21.688Z","OUT","false","2026-05-23T01:27:22.731Z","2026-05-23T01:27:22.722Z","2026-05-23T03:47:02.821Z","JNR, MOBILE","JNR, MOBILE","2026-05-23T05:16:58.209Z","2026-05-23T08:07:01.141Z","JNR, MOBILE","JNR, MOBILE","2026-05-23T10:13:34.991Z","2026-05-23T15:48:21.688Z","JNR, MOBILE","JNR","","","","","","","","","",""
"737","49","2026-05-22T18:30:00.000Z","2026-05-23T07:00:00.000Z","2026-05-23T14:30:00.000Z","OUT","false","2026-05-23T07:06:15.458Z","2026-05-23T07:00:00.000Z","2026-05-23T14:30:00.000Z","JNR, MOBILE","","","","","","","","","","","","","","","","","","",""
"699","41","2026-05-22T18:30:00.000Z","2026-05-23T01:27:42.220Z","2026-05-23T07:30:23.994Z","OUT","false","2026-05-23T01:27:42.227Z","2026-05-23T01:27:42.220Z","2026-05-23T07:30:23.994Z","JNR, MOBILE","JNR, MOBILE","","","","","","","","","","","","","","","","","",""
"749","72","2026-05-22T18:30:00.000Z","2026-05-23T10:27:49.737Z","","IN","false","2026-05-23T10:27:49.744Z","2026-05-23T10:27:49.737Z","","JNR, MOBILE","","","","","","","","","","","","","","","","","","",""
"757","51","2026-05-23T18:30:00.000Z","2026-05-24T05:04:37.947Z","2026-05-24T07:05:51.864Z","OUT","true","2026-05-24T05:04:38.028Z","2026-05-24T05:04:37.947Z","2026-05-24T07:05:51.864Z","JNR","JNR","","","","","","","","","","","","","","","","","",""
"707","62","2026-05-22T18:30:00.000Z","2026-05-23T01:50:17.931Z","2026-05-23T10:31:48.926Z","OUT","true","2026-05-23T01:50:17.938Z","2026-05-23T01:50:17.931Z","2026-05-23T10:31:48.926Z","HNM","HNM","","","","","","","","","","","","","","","","","",""
"717","43","2026-05-22T18:30:00.000Z","2026-05-23T04:02:06.150Z","2026-05-23T11:11:06.855Z","OUT","true","2026-05-23T04:02:06.153Z","2026-05-23T04:02:06.150Z","2026-05-23T11:11:06.855Z","JNR","JNR","","","","","","","","","","","","","","","","","",""
"755","72","2026-05-23T18:30:00.000Z","2026-05-24T03:48:50.584Z","2026-05-24T07:30:23.651Z","OUT","true","2026-05-24T03:48:50.595Z","2026-05-24T03:48:50.584Z","2026-05-24T07:30:23.651Z","JNR","JNR","","","","","","","","","","","","","","","","","",""
"714","54","2026-05-22T18:30:00.000Z","2026-05-23T03:18:48.235Z","2026-05-23T11:30:29.196Z","OUT","false","2026-05-23T03:18:48.246Z","2026-05-23T03:18:48.235Z","2026-05-23T11:30:29.196Z","JNR","JNR","","","","","","","","","","","","","","","","","",""
"704","47","2026-05-22T18:30:00.000Z","2026-05-23T01:43:23.359Z","2026-05-23T11:42:18.612Z","OUT","true","2026-05-23T01:43:23.363Z","2026-05-23T01:43:23.359Z","2026-05-23T11:42:18.612Z","JNR","JNR","","","","","","","","","","","","","","","","","",""
"708","66","2026-05-22T18:30:00.000Z","2026-05-23T01:53:17.439Z","2026-05-23T14:30:02.821Z","OUT","false","2026-05-23T01:53:17.443Z","2026-05-23T01:53:17.439Z","2026-05-23T14:30:02.821Z","HNM","HNM","","","","","","","","","","","","","","","","","",""
"706","48","2026-05-22T18:30:00.000Z","2026-05-23T01:45:19.011Z","2026-05-23T14:30:06.791Z","OUT","true","2026-05-23T01:45:19.017Z","2026-05-23T01:45:19.011Z","2026-05-23T05:32:06.324Z","JNR","JNR","2026-05-23T10:02:34.008Z","2026-05-23T14:30:06.791Z","JNR","JNR","","","","","","","","","","","","","",""
"697","64","2026-05-22T18:30:00.000Z","2026-05-23T01:16:42.023Z","2026-05-23T14:30:07.502Z","OUT","false","2026-05-23T01:16:42.032Z","2026-05-23T01:16:42.023Z","2026-05-23T07:28:55.528Z","HNM","HNM","2026-05-23T09:28:12.129Z","2026-05-23T14:30:07.502Z","HNM","HNM","","","","","","","","","","","","","",""
"705","51","2026-05-22T18:30:00.000Z","2026-05-23T01:44:59.016Z","2026-05-23T14:32:15.194Z","OUT","true","2026-05-23T01:44:59.027Z","2026-05-23T01:44:59.016Z","2026-05-23T02:39:54.841Z","JNR","JNR","2026-05-23T05:37:37.879Z","2026-05-23T14:32:15.194Z","JNR","JNR","","","","","","","","","","","","","",""
"754","59","2026-05-23T18:30:00.000Z","2026-05-24T03:45:24.908Z","2026-05-24T07:30:56.513Z","OUT","true","2026-05-24T03:45:24.914Z","2026-05-24T03:45:24.908Z","2026-05-24T07:30:56.513Z","HNM","HNM","","","","","","","","","","","","","","","","","",""
"712","53","2026-05-22T18:30:00.000Z","2026-05-23T02:56:36.513Z","2026-05-23T14:34:36.333Z","OUT","false","2026-05-23T02:56:36.521Z","2026-05-23T02:56:36.513Z","2026-05-23T14:34:36.333Z","HNM","HNM","","","","","","","","","","","","","","","","","",""
"756","57","2026-05-23T18:30:00.000Z","2026-05-24T04:27:25.924Z","2026-05-24T07:31:09.269Z","OUT","true","2026-05-24T04:27:25.933Z","2026-05-24T04:27:25.924Z","2026-05-24T07:31:09.269Z","HNM","HNM","","","","","","","","","","","","","","","","","",""
"752","63","2026-05-23T18:30:00.000Z","2026-05-24T03:31:57.638Z","2026-05-24T07:35:59.722Z","OUT","true","2026-05-24T03:31:57.646Z","2026-05-24T03:31:57.638Z","2026-05-24T07:35:59.722Z","HNM","HNM","","","","","","","","","","","","","","","","","",""
"751","65","2026-05-23T18:30:00.000Z","2026-05-24T03:10:19.346Z","2026-05-24T07:36:31.335Z","OUT","false","2026-05-24T03:10:19.446Z","2026-05-24T03:10:19.346Z","2026-05-24T07:36:31.335Z","HNM","HNM","","","","","","","","","","","","","","","","","",""
"774","54","2026-05-24T18:30:00.000Z","2026-05-25T03:01:24.040Z","2026-05-25T11:29:46.157Z","OUT","false","2026-05-25T03:01:24.049Z","2026-05-25T03:01:24.040Z","2026-05-25T11:29:46.157Z","JNR","JNR","","","","","","","","","","","","","","","","","",""
"768","62","2026-05-24T18:30:00.000Z","2026-05-25T01:46:37.032Z","2026-05-25T10:41:40.243Z","OUT","true","2026-05-25T01:46:37.039Z","2026-05-25T05:19:56.193Z","2026-05-25T10:41:40.243Z","HNM","HNM","","","","","","","","","","","","","","","","","",""
"770","66","2026-05-24T18:30:00.000Z","2026-05-25T01:55:54.031Z","2026-05-25T14:30:22.479Z","OUT","false","2026-05-25T01:55:54.042Z","2026-05-25T01:55:54.031Z","2026-05-25T14:30:22.479Z","JNR","JNR","","","","","","","","","","","","","","","","","",""
"764","63","2026-05-24T18:30:00.000Z","2026-05-25T01:31:01.272Z","2026-05-25T06:13:51.903Z","OUT","true","2026-05-25T01:31:01.277Z","2026-05-25T01:31:01.272Z","2026-05-25T06:13:51.903Z","HNM","HNM","","","","","","","","","","","","","","","","","",""
"781","50","2026-05-24T18:30:00.000Z","2026-05-25T04:32:31.181Z","2026-05-25T12:03:31.616Z","OUT","true","2026-05-25T04:32:31.188Z","2026-05-25T04:32:31.181Z","2026-05-25T12:03:31.616Z","HNM","HNM","","","","","","","","","","","","","","","","","",""
"788","80","2026-05-24T18:30:00.000Z","2026-05-25T07:30:13.434Z","2026-05-25T07:30:32.975Z","OUT","true","2026-05-25T07:30:13.439Z","2026-05-25T07:30:13.434Z","2026-05-25T07:30:32.975Z","JNR","JNR","","","","","","","","","","","","","","","","","",""
"771","65","2026-05-24T18:30:00.000Z","2026-05-25T02:16:45.476Z","2026-05-25T08:30:08.663Z","IN","false","2026-05-25T02:16:45.485Z","2026-05-25T02:16:45.476Z","2026-05-25T08:30:08.663Z","HNM","HNM","2026-05-25T09:27:30.134Z","","HNM","","","","","","","","","","","","","","",""
"794","40","2026-05-24T18:30:00.000Z","2026-05-25T09:52:59.941Z","2026-05-25T15:26:51.293Z","OUT","false","2026-05-25T09:52:59.948Z","","","","","2026-05-25T09:52:59.941Z","2026-05-25T15:26:51.293Z","HNM","HNM","","","","","","","","","","","","","",""
"760","71","2026-05-24T18:30:00.000Z","2026-05-25T01:29:43.319Z","2026-05-25T08:37:51.367Z","OUT","false","2026-05-25T01:29:43.326Z","2026-05-25T01:29:43.319Z","2026-05-25T08:37:51.367Z","JNR","JNR","","","","","","","","","","","","","","","","","",""
"767","47","2026-05-24T18:30:00.000Z","2026-05-25T01:46:13.535Z","2026-05-25T11:30:14.212Z","OUT","true","2026-05-25T01:46:13.540Z","2026-05-25T01:46:13.535Z","2026-05-25T11:30:14.212Z","JNR","JNR","","","","","","","","","","","","","","","","","",""
"778","59","2026-05-24T18:30:00.000Z","2026-05-25T03:57:56.440Z","2026-05-25T09:05:55.847Z","OUT","false","2026-05-25T03:57:56.451Z","2026-05-25T03:57:56.440Z","2026-05-25T09:05:55.847Z","HNM","HNM","","","","","","","","","","","","","","","","","",""
"769","48","2026-05-24T18:30:00.000Z","2026-05-25T01:50:08.281Z","2026-05-25T05:30:16.386Z","IN","true","2026-05-25T01:50:08.289Z","2026-05-25T01:50:08.281Z","2026-05-25T05:30:16.386Z","JNR","JNR","2026-05-25T09:56:17.747Z","","JNR","","","","","","","","","","","","","","",""
"773","42","2026-05-24T18:30:00.000Z","2026-05-25T02:52:40.270Z","2026-05-25T14:36:16.433Z","OUT","true","2026-05-25T02:52:40.278Z","2026-05-25T02:52:40.270Z","2026-05-25T10:03:39.133Z","JNR","JNR","2026-05-25T10:03:47.549Z","2026-05-25T14:36:16.433Z","JNR","JNR","","","","","","","","","","","","","",""
"765","44","2026-05-24T18:30:00.000Z","2026-05-25T01:31:47.254Z","2026-05-25T10:01:03.468Z","OUT","true","2026-05-25T01:31:47.258Z","2026-05-25T01:31:47.254Z","2026-05-25T10:01:03.468Z","JNR","JNR","","","","","","","","","","","","","","","","","",""
"772","56","2026-05-24T18:30:00.000Z","2026-05-25T02:31:53.507Z","2026-05-25T15:31:03.868Z","OUT","true","2026-05-25T02:31:53.515Z","2026-05-25T02:31:53.507Z","2026-05-25T07:17:12.707Z","HNM","HNM","2026-05-25T11:51:30.543Z","2026-05-25T15:31:03.868Z","HNM","HNM","","","","","","","","","","","","","",""
"785","45","2026-05-24T18:30:00.000Z","2026-05-25T05:35:30.992Z","2026-05-25T14:37:00.680Z","OUT","true","2026-05-25T05:35:31.008Z","2026-05-25T05:35:30.992Z","2026-05-25T14:37:00.680Z","JNR","JNR","","","","","","","","","","","","","","","","","",""
"777","52","2026-05-24T18:30:00.000Z","2026-05-25T03:20:45.869Z","2026-05-25T12:47:02.819Z","OUT","false","2026-05-25T03:20:45.876Z","2026-05-25T03:20:45.869Z","2026-05-25T12:47:02.819Z","HNM","HNM","","","","","","","","","","","","","","","","","",""
"779","43","2026-05-24T18:30:00.000Z","2026-05-25T04:04:40.264Z","2026-05-25T13:00:26.555Z","OUT","true","2026-05-25T04:04:40.275Z","2026-05-25T04:04:40.264Z","2026-05-25T13:00:26.555Z","JNR","JNR","","","","","","","","","","","","","","","","","",""
"776","75","2026-05-24T18:30:00.000Z","2026-05-25T03:17:30.783Z","2026-05-25T13:29:16.291Z","OUT","false","2026-05-25T03:17:30.788Z","2026-05-25T03:17:30.783Z","2026-05-25T13:29:16.291Z","JNR","JNR","","","","","","","","","","","","","","","","","",""
"787","49","2026-05-24T18:30:00.000Z","2026-05-25T07:05:42.069Z","2026-05-25T14:26:07.117Z","OUT","true","2026-05-25T07:05:42.080Z","2026-05-25T07:05:42.069Z","2026-05-25T14:26:07.117Z","JNR","JNR","","","","","","","","","","","","","","","","","",""
"766","51","2026-05-24T18:30:00.000Z","2026-05-25T01:34:09.323Z","2026-05-25T14:27:18.523Z","OUT","true","2026-05-25T01:34:09.348Z","2026-05-25T01:34:09.323Z","2026-05-25T02:31:40.846Z","JNR","JNR","2026-05-25T05:37:14.508Z","2026-05-25T14:27:18.523Z","JNR","JNR","","","","","","","","","","","","","",""
"780","53","2026-05-24T18:30:00.000Z","2026-05-25T04:07:22.003Z","2026-05-25T14:32:28.741Z","OUT","true","2026-05-25T04:07:22.009Z","2026-05-25T04:07:22.003Z","2026-05-25T14:32:28.741Z","HNM","HNM","","","","","","","","","","","","","","","","","",""
"796","60","2026-05-24T18:30:00.000Z","2026-05-25T10:03:16.240Z","2026-05-25T15:28:03.167Z","OUT","true","2026-05-25T10:03:16.251Z","2026-05-25T10:03:16.240Z","2026-05-25T15:28:03.167Z","HNM","HNM","","","","","","","","","","","","","","","","","",""
"789","74","2026-05-24T18:30:00.000Z","2026-05-25T07:51:19.662Z","2026-05-25T15:20:10.250Z","OUT","true","2026-05-25T07:51:19.673Z","2026-05-25T07:51:19.662Z","2026-05-25T15:20:10.250Z","JNR","JNR","","","","","","","","","","","","","","","","","",""
"775","67","2026-05-24T18:30:00.000Z","2026-05-25T03:17:10.621Z","2026-05-25T15:28:06.502Z","OUT","true","2026-05-25T03:17:10.628Z","2026-05-25T03:17:10.621Z","2026-05-25T06:49:56.340Z","HNM","HNM","2026-05-25T10:04:28.798Z","2026-05-25T15:28:06.502Z","HNM","HNM","","","","","","","","","","","","","",""
"1015","66","2026-05-29T18:30:00.000Z","2026-05-30T02:06:51.643Z","2026-05-30T14:31:10.888Z","OUT","false","2026-05-30T02:06:51.646Z","2026-05-30T02:06:51.643Z","2026-05-30T14:31:10.888Z","HNM","HNM","","","","","","","","","","","","","","","","","",""
"1153","66","2026-06-01T18:30:00.000Z","2026-06-02T02:21:54.862Z","2026-06-02T14:30:02.317Z","OUT","false","2026-06-02T02:21:54.872Z","2026-06-02T02:21:54.862Z","2026-06-02T14:30:02.317Z","JNR","JNR","","","","","","","","","","","","","","","","","",""
"758","64","2026-05-24T18:30:00.000Z","2026-05-25T01:07:39.809Z","2026-05-25T14:33:47.397Z","OUT","false","2026-05-25T01:07:39.802Z","2026-05-25T01:07:39.809Z","2026-05-25T07:42:57.484Z","HNM","HNM","2026-05-25T09:27:14.092Z","2026-05-25T14:33:47.397Z","HNM","HNM","","","","","","","","","","","","","",""
"801","72","2026-05-24T18:30:00.000Z","2026-05-25T10:22:08.586Z","2026-05-25T14:33:51.073Z","OUT","false","2026-05-25T10:22:08.597Z","2026-05-25T10:22:08.586Z","2026-05-25T14:33:51.073Z","JNR","JNR","","","","","","","","","","","","","","","","","",""
"802","61","2026-05-24T18:30:00.000Z","2026-05-25T10:22:24.557Z","2026-05-25T15:27:37.601Z","OUT","false","2026-05-25T10:22:24.564Z","2026-05-25T10:22:24.557Z","2026-05-25T15:27:37.601Z","HNM","HNM","","","","","","","","","","","","","","","","","",""
"761","58","2026-05-24T18:30:00.000Z","2026-05-25T01:29:46.944Z","2026-05-25T15:35:45.319Z","OUT","false","2026-05-25T01:29:46.944Z","2026-05-25T01:29:46.944Z","2026-05-25T05:04:20.914Z","JNR","JNR","2026-05-25T05:04:27.389Z","2026-05-25T08:11:53.331Z","JNR","JNR","2026-05-25T10:16:55.083Z","2026-05-25T15:35:45.319Z","JNR","JNR","","","","","","","","","",""
"851","60","2026-05-25T18:30:00.000Z","2026-05-26T10:03:49.646Z","2026-05-26T15:31:02.882Z","OUT","true","2026-05-26T10:03:49.651Z","2026-05-26T10:03:49.646Z","2026-05-26T15:31:02.882Z","HNM","HNM","","","","","","","","","","","","","","","","","",""
"818","65","2026-05-25T18:30:00.000Z","2026-05-26T02:18:11.778Z","2026-05-26T15:31:44.648Z","OUT","false","2026-05-26T02:18:11.785Z","2026-05-26T02:18:11.778Z","2026-05-26T08:39:51.545Z","HNM","HNM","2026-05-26T09:05:43.431Z","2026-05-26T15:31:44.648Z","HNM","HNM","","","","","","","","","","","","","",""
"809","58","2026-05-25T18:30:00.000Z","2026-05-26T01:34:00.297Z","2026-05-26T15:36:31.591Z","OUT","true","2026-05-26T01:34:00.296Z","2026-05-26T01:34:00.297Z","2026-05-26T03:55:59.780Z","JNR","JNR","2026-05-26T05:04:56.597Z","2026-05-26T08:06:22.142Z","JNR","JNR","2026-05-26T10:05:08.947Z","2026-05-26T15:36:31.591Z","JNR","JNR","","","","","","","","","",""
"804","40","2026-05-25T18:30:00.000Z","2026-05-26T01:20:01.355Z","2026-05-26T15:38:07.751Z","OUT","false","2026-05-26T01:20:01.460Z","2026-05-26T01:20:01.355Z","2026-05-26T02:36:19.548Z","HNM","HNM","2026-05-26T10:01:55.011Z","2026-05-26T15:38:07.751Z","HNM","HNM","","","","","","","","","","","","","",""
"856","61","2026-05-25T18:30:00.000Z","2026-05-26T10:30:34.944Z","","IN","true","2026-05-26T10:30:34.955Z","2026-05-26T10:30:34.944Z","","HNM","","","","","","","","","","","","","","","","","","",""
"816","62","2026-05-25T18:30:00.000Z","2026-05-26T01:54:08.471Z","2026-05-26T10:39:00.346Z","OUT","true","2026-05-26T01:54:08.479Z","2026-05-26T01:54:08.471Z","2026-05-26T10:39:00.346Z","HNM","HNM","","","","","","","","","","","","","","","","","",""
"834","43","2026-05-25T18:30:00.000Z","2026-05-26T04:01:49.092Z","2026-05-26T11:15:48.011Z","OUT","true","2026-05-26T04:01:49.096Z","2026-05-26T04:01:49.092Z","2026-05-26T11:15:48.011Z","JNR","JNR","","","","","","","","","","","","","","","","","",""
"807","47","2026-05-25T18:30:00.000Z","2026-05-26T01:30:33.034Z","2026-05-26T11:31:28.833Z","OUT","true","2026-05-26T01:30:33.040Z","2026-05-26T01:30:33.034Z","2026-05-26T11:31:28.833Z","JNR","JNR","","","","","","","","","","","","","","","","","",""
"823","54","2026-05-25T18:30:00.000Z","2026-05-26T02:55:29.601Z","2026-05-26T11:32:06.575Z","OUT","false","2026-05-26T02:55:29.607Z","2026-05-26T02:55:29.601Z","2026-05-26T11:32:06.575Z","JNR","JNR","","","","","","","","","","","","","","","","","",""
"838","50","2026-05-25T18:30:00.000Z","2026-05-26T04:35:30.634Z","2026-05-26T11:57:15.816Z","OUT","true","2026-05-26T04:35:30.643Z","2026-05-26T04:35:30.634Z","2026-05-26T11:57:15.816Z","JNR","JNR","","","","","","","","","","","","","","","","","",""
"669","67","2026-05-21T18:30:00.000Z","2026-05-22T02:47:30.671Z","2026-05-22T15:30:00.000Z","OUT","true","2026-05-22T02:47:30.678Z","2026-05-22T02:47:30.671Z","2026-05-22T06:46:05.092Z","JNR, MOBILE","JNR, MOBILE","2026-05-22T10:10:00.000Z","2026-05-22T15:30:00.000Z","JNR, MOBILE","JNR, MOBILE","","","","","","","","","","","says; went out for coffee and Usha and SK told him to punch; I said from next time do not punch in and out for coffee breaks or any break","","",""
"839","55","2026-05-25T18:30:00.000Z","2026-05-26T04:52:56.610Z","2026-05-26T12:29:59.971Z","OUT","true","2026-05-26T04:52:56.621Z","2026-05-26T04:52:56.610Z","2026-05-26T12:29:59.971Z","JNR","JNR","","","","","","","","","","","","","","","","","",""
"819","80","2026-05-25T18:30:00.000Z","2026-05-26T02:33:10.004Z","2026-05-26T12:32:56.167Z","OUT","true","2026-05-26T02:33:10.012Z","2026-05-26T02:33:10.004Z","2026-05-26T12:32:56.167Z","JNR","JNR","","","","","","","","","","","","","","","","","",""
"831","52","2026-05-25T18:30:00.000Z","2026-05-26T03:39:10.715Z","2026-05-26T12:49:19.314Z","OUT","true","2026-05-26T03:39:10.802Z","2026-05-26T03:39:10.715Z","2026-05-26T12:49:19.314Z","HNM","HNM","","","","","","","","","","","","","","","","","",""
"808","63","2026-05-25T18:30:00.000Z","2026-05-26T01:31:44.465Z","2026-05-26T05:59:57.458Z","OUT","true","2026-05-26T01:31:44.474Z","2026-05-26T01:31:44.465Z","2026-05-26T05:59:57.458Z","HNM","HNM","","","","","","","","","","","","","","","","","",""
"845","74","2026-05-25T18:30:00.000Z","2026-05-26T07:07:07.837Z","","IN","true","2026-05-26T07:07:07.842Z","2026-05-26T07:07:07.837Z","","JNR","","","","","","","","","","","","","","","","","","",""
"826","75","2026-05-25T18:30:00.000Z","2026-05-26T03:19:34.781Z","2026-05-26T13:30:06.804Z","OUT","false","2026-05-26T03:19:34.786Z","2026-05-26T03:19:34.781Z","2026-05-26T13:30:06.804Z","JNR","JNR","","","","","","","","","","","","","","","","","",""
"844","49","2026-05-25T18:30:00.000Z","2026-05-26T07:02:23.870Z","2026-05-26T14:25:22.978Z","OUT","true","2026-05-26T07:02:23.877Z","2026-05-26T07:02:23.870Z","2026-05-26T14:25:22.978Z","HNM","HNM","","","","","","","","","","","","","","","","","",""
"806","71","2026-05-25T18:30:00.000Z","2026-05-26T01:29:45.948Z","2026-05-26T08:40:55.955Z","OUT","false","2026-05-26T01:29:45.959Z","2026-05-26T01:29:45.948Z","2026-05-26T08:40:55.955Z","JNR","JNR","","","","","","","","","","","","","","","","","",""
